chemical.id,conc,endpoint,num.tot,num.nonna,num.affected
56,0.0,CFIN,32,32,1.0
56,0.0,CIRC,32,32,0.0
56,0.0,CRAN,32,32,0.0
56,0.0,DP24,32,32,0.0
56,0.0,EDEM,32,32,1.0
56,0.0,EYE_,32,32,0.0
56,0.0,JAW_,32,32,0.0
56,0.0,LTRK,32,32,1.0
56,0.0,MO24,32,32,0.0
56,0.0,MORT,32,32,0.0
56,0.0,MUSC,32,32,0.0
56,0.0,NC24,32,32,0.0
56,0.0,NC__,32,32,0.0
56,0.0,OTIC,32,32,0.0
56,0.0,PE__,32,32,1.0
56,0.0,PFIN,32,32,1.0
56,0.0,PIG_,32,32,0.0
56,0.0,SKIN,32,32,0.0
56,0.0,SM24,32,32,0.0
56,0.0,SNOU,32,32,0.0
56,0.0,SOMI,32,32,0.0
56,0.0,SWIM,32,32,0.0
56,0.0,TCHR,32,32,0.0
56,0.0,TOT_MORT,32,32,0.0
56,0.0,TRUN,32,32,0.0
56,0.0,TR__,32,32,0.0
56,0.0,YSE_,32,32,1.0
56,1.0,ALL_BUT_MORT,32,32,1.0
56,1.0,ANY120,32,32,1.0
56,1.0,ANY24,32,32,0.0
56,1.0,AXIS,32,32,1.0
56,1.0,BRAI,32,32,0.0
56,1.0,BRN_,32,32,1.0
56,1.0,CFIN,32,32,1.0
56,1.0,CIRC,32,32,0.0
56,1.0,CRAN,32,32,1.0
56,1.0,DP24,32,32,0.0
56,1.0,EDEM,32,32,1.0
56,1.0,EYE_,32,32,1.0
56,1.0,JAW_,32,32,1.0
56,1.0,LTRK,32,32,1.0
56,1.0,MO24,32,32,0.0
56,1.0,MORT,32,32,0.0
56,1.0,MUSC,32,32,0.0
56,1.0,NC24,32,32,0.0
56,1.0,NC__,32,32,0.0
56,1.0,OTIC,32,32,1.0
56,1.0,PE__,32,32,1.0
56,1.0,PFIN,32,32,1.0
56,1.0,PIG_,32,32,0.0
56,1.0,SKIN,32,32,0.0
56,1.0,SM24,32,32,0.0
56,1.0,SNOU,32,32,1.0
56,1.0,SOMI,32,32,0.0
56,1.0,SWIM,32,32,0.0
56,1.0,TCHR,32,32,0.0
56,1.0,TOT_MORT,32,32,0.0
56,1.0,TRUN,32,32,1.0
56,1.0,TR__,32,32,0.0
56,1.0,YSE_,32,32,1.0
56,5.0,ALL_BUT_MORT,32,32,1.0
56,5.0,ANY120,32,32,1.0
56,5.0,ANY24,32,32,1.0
56,5.0,AXIS,32,31,1.0
56,5.0,BRAI,32,31,0.0
56,5.0,BRN_,32,32,1.0
56,5.0,CFIN,32,31,0.0
56,5.0,CIRC,32,31,0.0
56,5.0,CRAN,32,32,1.0
56,5.0,DP24,32,31,0.0
56,5.0,EDEM,32,32,1.0
56,5.0,EYE_,32,31,1.0
56,5.0,JAW_,32,31,1.0
56,5.0,LTRK,32,32,0.0
56,5.0,MO24,32,32,1.0
56,5.0,MORT,32,31,0.0
56,5.0,MUSC,32,32,0.0
56,5.0,NC24,32,31,0.0
56,5.0,NC__,32,31,0.0
56,5.0,OTIC,32,31,1.0
56,5.0,PE__,32,31,1.0
56,5.0,PFIN,32,31,1.0
56,5.0,PIG_,32,31,0.0
56,5.0,SKIN,32,32,0.0
56,5.0,SM24,32,31,0.0
56,5.0,SNOU,32,31,1.0
56,5.0,SOMI,32,31,0.0
56,5.0,SWIM,32,31,0.0
56,5.0,TCHR,32,32,1.0
56,5.0,TOT_MORT,32,32,1.0
56,5.0,TRUN,32,31,0.0
56,5.0,TR__,32,31,1.0
56,5.0,YSE_,32,31,1.0
56,11.2,ALL_BUT_MORT,32,32,0.0
56,11.2,ANY120,32,32,1.0
56,11.2,ANY24,32,32,0.0
56,11.2,AXIS,32,31,0.0
56,11.2,BRAI,32,31,0.0
56,11.2,BRN_,32,32,0.0
56,11.2,CFIN,32,31,0.0
56,11.2,CIRC,32,31,0.0
56,11.2,CRAN,32,32,0.0
56,11.2,DP24,32,32,0.0
56,11.2,EDEM,32,32,0.0
56,11.2,EYE_,32,31,0.0
56,11.2,JAW_,32,31,0.0
56,11.2,LTRK,32,32,0.0
56,11.2,MO24,32,32,0.0
56,11.2,MORT,32,32,1.0
56,11.2,MUSC,32,32,0.0
56,11.2,NC24,32,32,0.0
56,11.2,NC__,32,31,0.0
56,11.2,OTIC,32,31,0.0
56,11.2,PE__,32,31,0.0
56,11.2,PFIN,32,31,0.0
56,11.2,PIG_,32,31,0.0
56,11.2,SKIN,32,32,0.0
56,11.2,SM24,32,32,0.0
56,11.2,SNOU,32,31,0.0
56,11.2,SOMI,32,31,0.0
56,11.2,SWIM,32,31,0.0
56,11.2,TCHR,32,32,0.0
56,11.2,TOT_MORT,32,32,1.0
56,11.2,TRUN,32,31,0.0
56,11.2,TR__,32,31,0.0
56,11.2,YSE_,32,31,0.0
56,35.6,ALL_BUT_MORT,32,32,2.0
56,35.6,ANY120,32,32,2.0
56,35.6,ANY24,32,32,1.0
56,35.6,AXIS,32,31,2.0
56,35.6,BRAI,32,31,2.0
56,35.6,BRN_,32,32,2.0
56,35.6,CFIN,32,31,2.0
56,35.6,CIRC,32,31,0.0
56,35.6,CRAN,32,32,2.0
56,35.6,DP24,32,31,0.0
56,35.6,EDEM,32,32,2.0
56,35.6,EYE_,32,31,2.0
56,35.6,JAW_,32,31,2.0
56,35.6,LTRK,32,32,2.0
56,35.6,MO24,32,32,1.0
56,35.6,MORT,32,31,0.0
56,35.6,MUSC,32,32,1.0
56,35.6,NC24,32,31,0.0
56,35.6,NC__,32,31,1.0
56,35.6,OTIC,32,31,2.0
56,35.6,PE__,32,31,2.0
56,35.6,PFIN,32,31,2.0
56,35.6,PIG_,32,31,0.0
56,35.6,SKIN,32,32,0.0
56,35.6,SM24,32,31,0.0
56,35.6,SNOU,32,31,2.0
56,35.6,SOMI,32,31,1.0
56,35.6,SWIM,32,31,0.0
56,35.6,TCHR,32,32,2.0
56,35.6,TOT_MORT,32,32,1.0
56,35.6,TRUN,32,31,1.0
56,35.6,TR__,32,31,2.0
56,35.6,YSE_,32,31,2.0
56,50.0,ALL_BUT_MORT,32,32,1.0
56,50.0,ANY120,32,32,1.0
56,50.0,ANY24,32,32,3.0
56,50.0,AXIS,32,29,1.0
56,50.0,BRAI,32,29,0.0
56,50.0,BRN_,32,32,1.0
56,50.0,CFIN,32,29,0.0
56,50.0,CIRC,32,29,0.0
56,50.0,CRAN,32,32,1.0
56,50.0,DP24,32,29,0.0
56,50.0,EDEM,32,32,1.0
56,50.0,EYE_,32,29,1.0
56,50.0,JAW_,32,29,1.0
56,50.0,LTRK,32,32,0.0
56,50.0,MO24,32,32,3.0
56,50.0,MORT,32,29,0.0
56,50.0,MUSC,32,32,0.0
56,50.0,NC24,32,29,0.0
56,50.0,NC__,32,29,0.0
56,50.0,OTIC,32,29,0.0
56,50.0,PE__,32,29,1.0
56,50.0,PFIN,32,29,1.0
56,50.0,PIG_,32,29,0.0
56,50.0,SKIN,32,32,0.0
56,50.0,SM24,32,29,0.0
56,50.0,SNOU,32,29,1.0
56,50.0,SOMI,32,29,0.0
56,50.0,SWIM,32,29,0.0
56,50.0,TCHR,32,32,0.0
56,50.0,TOT_MORT,32,32,3.0
56,50.0,TRUN,32,29,0.0
56,50.0,TR__,32,29,0.0
56,50.0,YSE_,32,29,1.0
57,0.0,ALL_BUT_MORT,32,32,1.0
57,0.0,ANY120,32,32,1.0
57,0.0,ANY24,32,32,0.0
57,0.0,AXIS,32,32,0.0
57,0.0,BRAI,32,32,0.0
57,0.0,BRN_,32,32,1.0
57,0.0,CFIN,32,32,0.0
57,0.0,CIRC,32,32,0.0
57,0.0,CRAN,32,32,1.0
57,0.0,DP24,32,32,0.0
57,0.0,EDEM,32,32,1.0
57,0.0,EYE_,32,32,1.0
57,0.0,JAW_,32,32,1.0
57,0.0,LTRK,32,32,0.0
57,0.0,MO24,32,32,0.0
57,0.0,MORT,32,32,0.0
57,0.0,MUSC,32,32,0.0
57,0.0,NC24,32,32,0.0
57,0.0,NC__,32,32,0.0
57,0.0,OTIC,32,32,0.0
57,0.0,PE__,32,32,1.0
57,0.0,PFIN,32,32,1.0
57,0.0,PIG_,32,32,0.0
57,0.0,SKIN,32,32,0.0
57,0.0,SM24,32,32,0.0
57,0.0,SNOU,32,32,1.0
57,0.0,SOMI,32,32,0.0
57,0.0,SWIM,32,32,0.0
57,0.0,TCHR,32,32,0.0
57,0.0,TOT_MORT,32,32,0.0
57,0.0,TRUN,32,32,0.0
57,0.0,TR__,32,32,0.0
57,0.0,YSE_,32,32,1.0
57,0.1,ALL_BUT_MORT,32,32,17.0
57,0.1,ANY120,32,32,17.0
57,0.1,ANY24,32,32,0.0
57,0.1,AXIS,32,32,17.0
57,0.1,BRAI,32,32,0.0
57,0.1,BRN_,32,32,3.0
57,0.1,CFIN,32,32,5.0
57,0.1,CIRC,32,32,0.0
57,0.1,CRAN,32,32,4.0
57,0.1,DP24,32,32,0.0
57,0.1,EDEM,32,32,5.0
57,0.1,EYE_,32,32,3.0
57,0.1,JAW_,32,32,4.0
57,0.1,LTRK,32,32,5.0
57,0.1,MO24,32,32,0.0
57,0.1,MORT,32,32,0.0
57,0.1,MUSC,32,32,1.0
57,0.1,NC24,32,32,0.0
57,0.1,NC__,32,32,0.0
57,0.1,OTIC,32,32,0.0
57,0.1,PE__,32,32,5.0
57,0.1,PFIN,32,32,3.0
57,0.1,PIG_,32,32,0.0
57,0.1,SKIN,32,32,0.0
57,0.1,SM24,32,32,0.0
57,0.1,SNOU,32,32,3.0
57,0.1,SOMI,32,32,1.0
57,0.1,SWIM,32,32,0.0
57,0.1,TCHR,32,32,0.0
57,0.1,TOT_MORT,32,32,0.0
57,0.1,TRUN,32,32,0.0
57,0.1,TR__,32,32,0.0
57,0.1,YSE_,32,32,5.0
57,0.5,ALL_BUT_MORT,32,32,26.0
57,0.5,ANY120,32,32,31.0
57,0.5,ANY24,32,32,7.0
57,0.5,AXIS,32,23,21.0
57,0.5,BRAI,32,23,10.0
57,0.5,BRN_,32,32,23.0
57,0.5,CFIN,32,23,22.0
57,0.5,CIRC,32,23,0.0
57,0.5,CRAN,32,32,23.0
57,0.5,DP24,32,31,6.0
57,0.5,EDEM,32,32,23.0
57,0.5,EYE_,32,23,23.0
57,0.5,JAW_,32,23,23.0
57,0.5,LTRK,32,32,22.0
57,0.5,MO24,32,32,1.0
57,0.5,MORT,32,31,8.0
57,0.5,MUSC,32,32,16.0
57,0.5,NC24,32,31,0.0
57,0.5,NC__,32,23,0.0
57,0.5,OTIC,32,23,11.0
57,0.5,PE__,32,23,23.0
57,0.5,PFIN,32,23,23.0
57,0.5,PIG_,32,23,0.0
57,0.5,SKIN,32,32,0.0
57,0.5,SM24,32,31,0.0
57,0.5,SNOU,32,23,23.0
57,0.5,SOMI,32,23,16.0
57,0.5,SWIM,32,23,0.0
57,0.5,TCHR,32,32,17.0
57,0.5,TOT_MORT,32,32,9.0
57,0.5,TRUN,32,23,10.0
57,0.5,TR__,32,23,17.0
57,0.5,YSE_,32,23,23.0
57,1.12,ALL_BUT_MORT,32,32,17.0
57,1.12,ANY120,32,32,32.0
57,1.12,ANY24,32,32,9.0
57,1.12,AXIS,32,11,11.0
57,1.12,BRAI,32,11,6.0
57,1.12,BRN_,32,32,11.0
57,1.12,CFIN,32,11,10.0
57,1.12,CIRC,32,11,0.0
57,1.12,CRAN,32,32,11.0
57,1.12,DP24,32,32,9.0
57,1.12,EDEM,32,32,11.0
57,1.12,EYE_,32,11,11.0
57,1.12,JAW_,32,11,11.0
57,1.12,LTRK,32,32,10.0
57,1.12,MO24,32,32,0.0
57,1.12,MORT,32,32,21.0
57,1.12,MUSC,32,32,9.0
57,1.12,NC24,32,32,0.0
57,1.12,NC__,32,11,0.0
57,1.12,OTIC,32,11,6.0
57,1.12,PE__,32,11,11.0
57,1.12,PFIN,32,11,11.0
57,1.12,PIG_,32,11,0.0
57,1.12,SKIN,32,32,0.0
57,1.12,SM24,32,32,0.0
57,1.12,SNOU,32,11,11.0
57,1.12,SOMI,32,11,9.0
57,1.12,SWIM,32,11,0.0
57,1.12,TCHR,32,32,9.0
57,1.12,TOT_MORT,32,32,21.0
57,1.12,TRUN,32,11,6.0
57,1.12,TR__,32,11,9.0
57,1.12,YSE_,32,11,11.0
57,3.56,ALL_BUT_MORT,32,32,19.0
57,3.56,ANY120,32,32,31.0
57,3.56,ANY24,32,32,20.0
57,3.56,AXIS,32,0,0.0
57,3.56,BRAI,32,0,0.0
57,3.56,BRN_,32,32,0.0
57,3.56,CFIN,32,0,0.0
57,3.56,CIRC,32,0,0.0
57,3.56,CRAN,32,32,0.0
57,3.56,DP24,32,31,19.0
57,3.56,EDEM,32,32,0.0
57,3.56,EYE_,32,0,0.0
57,3.56,JAW_,32,0,0.0
57,3.56,LTRK,32,32,0.0
57,3.56,MO24,32,32,1.0
57,3.56,MORT,32,31,31.0
57,3.56,MUSC,32,32,0.0
57,3.56,NC24,32,31,0.0
57,3.56,NC__,32,0,0.0
57,3.56,OTIC,32,0,0.0
57,3.56,PE__,32,0,0.0
57,3.56,PFIN,32,0,0.0
57,3.56,PIG_,32,0,0.0
57,3.56,SKIN,32,32,0.0
57,3.56,SM24,32,31,0.0
57,3.56,SNOU,32,0,0.0
57,3.56,SOMI,32,0,0.0
57,3.56,SWIM,32,0,0.0
57,3.56,TCHR,32,32,0.0
57,3.56,TOT_MORT,32,32,32.0
57,3.56,TRUN,32,0,0.0
57,3.56,TR__,32,0,0.0
57,3.56,YSE_,32,0,0.0
57,5.0,ALL_BUT_MORT,32,32,16.0
57,5.0,ANY120,32,32,31.0
57,5.0,ANY24,32,32,17.0
57,5.0,AXIS,32,0,0.0
57,5.0,BRAI,32,0,0.0
57,5.0,BRN_,32,32,0.0
57,5.0,CFIN,32,0,0.0
57,5.0,CIRC,32,0,0.0
57,5.0,CRAN,32,32,0.0
57,5.0,DP24,32,31,16.0
57,5.0,EDEM,32,32,0.0
57,5.0,EYE_,32,0,0.0
57,5.0,JAW_,32,0,0.0
57,5.0,LTRK,32,32,0.0
57,5.0,MO24,32,32,1.0
57,5.0,MORT,32,31,31.0
57,5.0,MUSC,32,32,0.0
57,5.0,NC24,32,31,0.0
57,5.0,NC__,32,0,0.0
57,5.0,OTIC,32,0,0.0
57,5.0,PE__,32,0,0.0
57,5.0,PFIN,32,0,0.0
57,5.0,PIG_,32,0,0.0
57,5.0,SKIN,32,32,0.0
57,5.0,SM24,32,31,0.0
57,5.0,SNOU,32,0,0.0
57,5.0,SOMI,32,0,0.0
57,5.0,SWIM,32,0,0.0
57,5.0,TCHR,32,32,0.0
57,5.0,TOT_MORT,32,32,32.0
57,5.0,TRUN,32,0,0.0
57,5.0,TR__,32,0,0.0
57,5.0,YSE_,32,0,0.0
58,0.0,ALL_BUT_MORT,32,32,1.0
58,0.0,ANY120,32,32,1.0
58,0.0,ANY24,32,32,5.0
58,0.0,AXIS,32,27,1.0
58,0.0,BRAI,32,27,0.0
58,0.0,BRN_,32,32,0.0
58,0.0,CFIN,32,27,0.0
58,0.0,CIRC,32,27,0.0
58,0.0,CRAN,32,32,0.0
58,0.0,DP24,32,27,0.0
58,0.0,EDEM,32,32,1.0
58,0.0,EYE_,32,27,0.0
58,0.0,JAW_,32,27,0.0
58,0.0,LTRK,32,32,0.0
58,0.0,MO24,32,32,5.0
58,0.0,MORT,32,27,0.0
58,0.0,MUSC,32,32,0.0
58,0.0,NC24,32,27,0.0
58,0.0,NC__,32,27,0.0
58,0.0,OTIC,32,27,0.0
58,0.0,PE__,32,27,1.0
58,0.0,PFIN,32,27,0.0
58,0.0,PIG_,32,27,0.0
58,0.0,SKIN,32,32,0.0
58,0.0,SM24,32,27,0.0
58,0.0,SNOU,32,27,0.0
58,0.0,SOMI,32,27,0.0
58,0.0,SWIM,32,27,0.0
58,0.0,TCHR,32,32,0.0
58,0.0,TOT_MORT,32,32,5.0
58,0.0,TRUN,32,27,0.0
58,0.0,TR__,32,27,0.0
58,0.0,YSE_,32,27,1.0
58,0.1,ALL_BUT_MORT,32,32,1.0
58,0.1,ANY120,32,32,3.0
58,0.1,ANY24,32,32,2.0
58,0.1,AXIS,32,28,0.0
58,0.1,BRAI,32,28,0.0
58,0.1,BRN_,32,32,0.0
58,0.1,CFIN,32,28,0.0
58,0.1,CIRC,32,28,0.0
58,0.1,CRAN,32,32,0.0
58,0.1,DP24,32,30,0.0
58,0.1,EDEM,32,32,1.0
58,0.1,EYE_,32,28,0.0
58,0.1,JAW_,32,28,0.0
58,0.1,LTRK,32,32,0.0
58,0.1,MO24,32,32,2.0
58,0.1,MORT,32,30,2.0
58,0.1,MUSC,32,32,0.0
58,0.1,NC24,32,30,0.0
58,0.1,NC__,32,28,0.0
58,0.1,OTIC,32,28,0.0
58,0.1,PE__,32,28,1.0
58,0.1,PFIN,32,28,0.0
58,0.1,PIG_,32,28,0.0
58,0.1,SKIN,32,32,0.0
58,0.1,SM24,32,30,0.0
58,0.1,SNOU,32,28,0.0
58,0.1,SOMI,32,28,0.0
58,0.1,SWIM,32,28,0.0
58,0.1,TCHR,32,32,0.0
58,0.1,TOT_MORT,32,32,4.0
58,0.1,TRUN,32,28,0.0
58,0.1,TR__,32,28,0.0
58,0.1,YSE_,32,28,1.0
58,0.5,ALL_BUT_MORT,32,32,3.0
58,0.5,ANY120,32,32,5.0
58,0.5,ANY24,32,32,2.0
58,0.5,AXIS,32,28,2.0
58,0.5,BRAI,32,28,0.0
58,0.5,BRN_,32,32,0.0
58,0.5,CFIN,32,28,0.0
58,0.5,CIRC,32,28,0.0
58,0.5,CRAN,32,32,1.0
58,0.5,DP24,32,30,0.0
58,0.5,EDEM,32,32,1.0
58,0.5,EYE_,32,28,1.0
58,0.5,JAW_,32,28,1.0
58,0.5,LTRK,32,32,1.0
58,0.5,MO24,32,32,2.0
58,0.5,MORT,32,30,2.0
58,0.5,MUSC,32,32,0.0
58,0.5,NC24,32,30,0.0
58,0.5,NC__,32,28,0.0
58,0.5,OTIC,32,28,0.0
58,0.5,PE__,32,28,0.0
58,0.5,PFIN,32,28,0.0
58,0.5,PIG_,32,28,0.0
58,0.5,SKIN,32,32,0.0
58,0.5,SM24,32,30,0.0
58,0.5,SNOU,32,28,1.0
58,0.5,SOMI,32,28,0.0
58,0.5,SWIM,32,28,0.0
58,0.5,TCHR,32,32,0.0
58,0.5,TOT_MORT,32,32,4.0
58,0.5,TRUN,32,28,1.0
58,0.5,TR__,32,28,0.0
58,0.5,YSE_,32,28,1.0
58,1.12,ALL_BUT_MORT,32,32,10.0
58,1.12,ANY120,32,32,17.0
58,1.12,ANY24,32,32,4.0
58,1.12,AXIS,32,21,8.0
58,1.12,BRAI,32,21,0.0
58,1.12,BRN_,32,32,1.0
58,1.12,CFIN,32,21,5.0
58,1.12,CIRC,32,21,0.0
58,1.12,CRAN,32,32,1.0
58,1.12,DP24,32,28,0.0
58,1.12,EDEM,32,32,2.0
58,1.12,EYE_,32,21,1.0
58,1.12,JAW_,32,21,1.0
58,1.12,LTRK,32,32,5.0
58,1.12,MO24,32,32,4.0
58,1.12,MORT,32,28,7.0
58,1.12,MUSC,32,32,0.0
58,1.12,NC24,32,28,0.0
58,1.12,NC__,32,21,0.0
58,1.12,OTIC,32,21,0.0
58,1.12,PE__,32,21,2.0
58,1.12,PFIN,32,21,1.0
58,1.12,PIG_,32,21,0.0
58,1.12,SKIN,32,32,0.0
58,1.12,SM24,32,28,0.0
58,1.12,SNOU,32,21,1.0
58,1.12,SOMI,32,21,0.0
58,1.12,SWIM,32,21,0.0
58,1.12,TCHR,32,32,0.0
58,1.12,TOT_MORT,32,32,11.0
58,1.12,TRUN,32,21,0.0
58,1.12,TR__,32,21,0.0
58,1.12,YSE_,32,21,1.0
58,3.56,ALL_BUT_MORT,32,32,0.0
58,3.56,ANY120,32,32,7.0
58,3.56,ANY24,32,32,25.0
58,3.56,AXIS,32,0,0.0
58,3.56,BRAI,32,0,0.0
58,3.56,BRN_,32,32,0.0
58,3.56,CFIN,32,0,0.0
58,3.56,CIRC,32,0,0.0
58,3.56,CRAN,32,32,0.0
58,3.56,DP24,32,7,0.0
58,3.56,EDEM,32,32,0.0
58,3.56,EYE_,32,0,0.0
58,3.56,JAW_,32,0,0.0
58,3.56,LTRK,32,32,0.0
58,3.56,MO24,32,32,25.0
58,3.56,MORT,32,7,7.0
58,3.56,MUSC,32,32,0.0
58,3.56,NC24,32,7,0.0
58,3.56,NC__,32,0,0.0
58,3.56,OTIC,32,0,0.0
58,3.56,PE__,32,0,0.0
58,3.56,PFIN,32,0,0.0
58,3.56,PIG_,32,0,0.0
58,3.56,SKIN,32,32,0.0
58,3.56,SM24,32,7,0.0
58,3.56,SNOU,32,0,0.0
58,3.56,SOMI,32,0,0.0
58,3.56,SWIM,32,0,0.0
58,3.56,TCHR,32,32,0.0
58,3.56,TOT_MORT,32,32,32.0
58,3.56,TRUN,32,0,0.0
58,3.56,TR__,32,0,0.0
58,3.56,YSE_,32,0,0.0
58,5.0,ALL_BUT_MORT,32,32,0.0
58,5.0,ANY120,32,32,7.0
58,5.0,ANY24,32,32,25.0
58,5.0,AXIS,32,0,0.0
58,5.0,BRAI,32,0,0.0
58,5.0,BRN_,32,32,0.0
58,5.0,CFIN,32,0,0.0
58,5.0,CIRC,32,0,0.0
58,5.0,CRAN,32,32,0.0
58,5.0,DP24,32,7,0.0
58,5.0,EDEM,32,32,0.0
58,5.0,EYE_,32,0,0.0
58,5.0,JAW_,32,0,0.0
58,5.0,LTRK,32,32,0.0
58,5.0,MO24,32,32,25.0
58,5.0,MORT,32,7,7.0
58,5.0,MUSC,32,32,0.0
58,5.0,NC24,32,7,0.0
58,5.0,NC__,32,0,0.0
58,5.0,OTIC,32,0,0.0
58,5.0,PE__,32,0,0.0
58,5.0,PFIN,32,0,0.0
58,5.0,PIG_,32,0,0.0
58,5.0,SKIN,32,32,0.0
58,5.0,SM24,32,7,0.0
58,5.0,SNOU,32,0,0.0
58,5.0,SOMI,32,0,0.0
58,5.0,SWIM,32,0,0.0
58,5.0,TCHR,32,32,0.0
58,5.0,TOT_MORT,32,32,32.0
58,5.0,TRUN,32,0,0.0
58,5.0,TR__,32,0,0.0
58,5.0,YSE_,32,0,0.0
60,0.0,ALL_BUT_MORT,32,32,0.0
60,0.0,ANY120,32,32,1.0
60,0.0,ANY24,32,32,1.0
60,0.0,AXIS,32,30,0.0
60,0.0,BRAI,32,30,0.0
60,0.0,BRN_,32,32,0.0
60,0.0,CFIN,32,30,0.0
60,0.0,CIRC,32,30,0.0
60,0.0,CRAN,32,32,0.0
60,0.0,DP24,32,31,0.0
60,0.0,EDEM,32,32,0.0
60,0.0,EYE_,32,30,0.0
60,0.0,JAW_,32,30,0.0
60,0.0,LTRK,32,32,0.0
60,0.0,MO24,32,32,1.0
60,0.0,MORT,32,31,1.0
60,0.0,MUSC,32,32,0.0
60,0.0,NC24,32,31,0.0
60,0.0,NC__,32,30,0.0
60,0.0,OTIC,32,30,0.0
60,0.0,PE__,32,30,0.0
60,0.0,PFIN,32,30,0.0
60,0.0,PIG_,32,30,0.0
60,0.0,SKIN,32,32,0.0
60,0.0,SM24,32,31,0.0
60,0.0,SNOU,32,30,0.0
60,0.0,SOMI,32,30,0.0
60,0.0,SWIM,32,30,0.0
60,0.0,TCHR,32,32,0.0
60,0.0,TOT_MORT,32,32,2.0
60,0.0,TRUN,32,30,0.0
60,0.0,TR__,32,30,0.0
60,0.0,YSE_,32,30,0.0
60,1.0,ALL_BUT_MORT,32,32,0.0
60,1.0,ANY120,32,32,1.0
60,1.0,ANY24,32,32,1.0
60,1.0,AXIS,32,30,0.0
60,1.0,BRAI,32,30,0.0
60,1.0,BRN_,32,32,0.0
60,1.0,CFIN,32,30,0.0
60,1.0,CIRC,32,30,0.0
60,1.0,CRAN,32,32,0.0
60,1.0,DP24,32,31,0.0
60,1.0,EDEM,32,32,0.0
60,1.0,EYE_,32,30,0.0
60,1.0,JAW_,32,30,0.0
60,1.0,LTRK,32,32,0.0
60,1.0,MO24,32,32,1.0
60,1.0,MORT,32,31,1.0
60,1.0,MUSC,32,32,0.0
60,1.0,NC24,32,31,0.0
60,1.0,NC__,32,30,0.0
60,1.0,OTIC,32,30,0.0
60,1.0,PE__,32,30,0.0
60,1.0,PFIN,32,30,0.0
60,1.0,PIG_,32,30,0.0
60,1.0,SKIN,32,32,0.0
60,1.0,SM24,32,31,0.0
60,1.0,SNOU,32,30,0.0
60,1.0,SOMI,32,30,0.0
60,1.0,SWIM,32,30,0.0
60,1.0,TCHR,32,32,0.0
60,1.0,TOT_MORT,32,32,2.0
60,1.0,TRUN,32,30,0.0
60,1.0,TR__,32,30,0.0
60,1.0,YSE_,32,30,0.0
60,5.0,ALL_BUT_MORT,32,32,2.0
60,5.0,ANY120,32,32,2.0
60,5.0,ANY24,32,32,4.0
60,5.0,AXIS,32,29,1.0
60,5.0,BRAI,32,29,0.0
60,5.0,BRN_,32,32,1.0
60,5.0,CFIN,32,29,1.0
60,5.0,CIRC,32,29,0.0
60,5.0,CRAN,32,32,1.0
60,5.0,DP24,32,30,2.0
60,5.0,EDEM,32,32,1.0
60,5.0,EYE_,32,29,1.0
60,5.0,JAW_,32,29,1.0
60,5.0,LTRK,32,32,1.0
60,5.0,MO24,32,32,2.0
60,5.0,MORT,32,30,1.0
60,5.0,MUSC,32,32,0.0
60,5.0,NC24,32,30,0.0
60,5.0,NC__,32,29,0.0
60,5.0,OTIC,32,29,0.0
60,5.0,PE__,32,29,1.0
60,5.0,PFIN,32,29,1.0
60,5.0,PIG_,32,29,0.0
60,5.0,SKIN,32,32,0.0
60,5.0,SM24,32,30,0.0
60,5.0,SNOU,32,29,1.0
60,5.0,SOMI,32,29,0.0
60,5.0,SWIM,32,29,0.0
60,5.0,TCHR,32,32,0.0
60,5.0,TOT_MORT,32,32,3.0
60,5.0,TRUN,32,29,0.0
60,5.0,TR__,32,29,0.0
60,5.0,YSE_,32,29,1.0
60,11.2,ALL_BUT_MORT,32,32,3.0
60,11.2,ANY120,32,32,5.0
60,11.2,ANY24,32,32,1.0
60,11.2,AXIS,32,30,1.0
60,11.2,BRAI,32,30,0.0
60,11.2,BRN_,32,32,1.0
60,11.2,CFIN,32,30,0.0
60,11.2,CIRC,32,30,0.0
60,11.2,CRAN,32,32,0.0
60,11.2,DP24,32,32,1.0
60,11.2,EDEM,32,32,2.0
60,11.2,EYE_,32,30,0.0
60,11.2,JAW_,32,30,0.0
60,11.2,LTRK,32,32,1.0
60,11.2,MO24,32,32,0.0
60,11.2,MORT,32,32,2.0
60,11.2,MUSC,32,32,0.0
60,11.2,NC24,32,32,0.0
60,11.2,NC__,32,30,0.0
60,11.2,OTIC,32,30,0.0
60,11.2,PE__,32,30,1.0
60,11.2,PFIN,32,30,1.0
60,11.2,PIG_,32,30,0.0
60,11.2,SKIN,32,32,0.0
60,11.2,SM24,32,32,0.0
60,11.2,SNOU,32,30,0.0
60,11.2,SOMI,32,30,0.0
60,11.2,SWIM,32,30,0.0
60,11.2,TCHR,32,32,1.0
60,11.2,TOT_MORT,32,32,2.0
60,11.2,TRUN,32,30,1.0
60,11.2,TR__,32,30,1.0
60,11.2,YSE_,32,30,2.0
60,35.6,ALL_BUT_MORT,32,32,3.0
60,35.6,ANY120,32,32,4.0
60,35.6,ANY24,32,32,1.0
60,35.6,AXIS,32,31,2.0
60,35.6,BRAI,32,31,0.0
60,35.6,BRN_,32,32,2.0
60,35.6,CFIN,32,31,0.0
60,35.6,CIRC,32,31,0.0
60,35.6,CRAN,32,32,2.0
60,35.6,DP24,32,32,1.0
60,35.6,EDEM,32,32,2.0
60,35.6,EYE_,32,31,2.0
60,35.6,JAW_,32,31,0.0
